,user,Calls_initiated,Average_waiting_duration,totalfees,total_free_duration_used,usual_service_type,normal_balance_after_call,latest_date,total_deducted,talk_time,calls_recieved_by_number,billable_minutes,usual_call_type,usual_charge_type,usual_terminationreason,count_of_recharges,sub_class_service,sum_of_facevalue,frequent_recharge_type,rege_card_serviceclass,Clusters
10153,2fc7f88233a3699fbe792261758d9186,30,14.59615385,9705,3333,PPS,80,2.02201E+13,5125,5333,77,6998,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,4
10154,1e3e9d76db771e8239642eb838f46a9b,30,10.18269231,2500,1102,PPS,100,2.02201E+13,2500,1351,0,1308,On Net Mobile Calling,Local call,on hook,2,class5,2600,recharge by SMAP or MML,class1,1
10155,87459fc367ae46855a45ccbc8498c98a,30,17.4,2610,2400,PPS,1,2.02201E+13,2610,2698,51,3408,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,4
10156,1ee22216f348059d15296d27e2375c1a,30,14.125,8155,1140,PPS,49,2.02201E+13,7375,2375,18,2685,On Net Mobile Calling,Local call,on hook,2,class5,2600,recharge by SMAP or MML,class1,4
10157,2c7a98e93b5b826e0c51724864c78dae,30,12.92,6780,944,PPS,340,2.02201E+13,5740,1526,131,3646,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,1
10158,13831cc72fc48cab469e9590f7e2eef7,30,11.43103448,2610,479,PPS,57,2.02201E+13,2610,1002,1,923,On Net Mobile Calling,Charge-free call,on hook,2,class1,2600,recharge by SMAP or MML,class1,1
10159,a781d5b0462258e722bc0aa78df9fc82,30,20.63461538,6820,4674,PPS,2519,2.02201E+13,5237,5304,17,5348,On Net Mobile Calling,Local call,on hook,2,class1,5100,recharge by SMAP or MML,class1,4
10160,d6a47f4f7c16e7085f8ab515fd39cfba,30,10.69230769,5220,1228,PPS,10,2.02201E+13,5220,1901,60,3054,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,1
10161,b336d2067d392e6a64b47cb8c026d6aa,30,14.16,13140,2413,PPS,105,2.02201E+13,13140,4102,43,4460,On Net Mobile Calling,Local call,on hook,7,class5,10700,recharge by SMAP or MML,class1,2
10162,896b834dfc499bea59f9b4f2cbb54034,30,16.54,7115,1284,PPS,29,2.02201E+13,7115,2229,15,2038,On Net Mobile Calling,Local call,on hook,1,class1,1000,recharge by SMAP or MML,class1,4
10163,6fb1eb416697ecfcc8ab177c8b7f1b27,30,13.24137931,8800,4346,PPS,67,2.02201E+13,7760,4984,35,5875,On Net Mobile Calling,Local call,on hook,6,class1,7800,recharge by SMAP or MML,class1,2
10164,71a7b04259d7d1a8de126136958f7333,30,15.62698413,2520,1800,PPS,18,2.02201E+13,2520,2851,65,3572,On Net Mobile Calling,Local call,on hook,2,class1,2500,recharge by SMAP or MML,class1,4
10165,6706b8f51fb625e2fe853e5312b81c8c,30,13.33333333,10655,863,PPS,3,2.02201E+13,9703,1912,8,1858,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,1
10166,96086dda9296850296d68f99c8bb38c4,30,18.72,5390,1923,PPS,1806,2.02201E+13,3310,2532,15,3269,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,4
10167,256431c9fc71b0130866e171a6605aee,30,13.84482759,9360,0,PPS,4810,2.02201E+13,9100,1397,2,2227,Off Net Mobile Calling,Local call,on hook,1,class5,5000,recharge by SMAP or MML,class1,1
10168,49785e9544a6d41d1d84eb2b0d66d3d8,30,15.16666667,2720,1829,PPS,18,2.02201E+13,2720,2276,4,1932,On Net Mobile Calling,Local call,on hook,2,class5,2600,recharge by SMAP or MML,class1,4
10169,2524aa658441e7e177d663d5143a2864,30,16,11365,0,PPS,4771,2.02201E+13,7829,1759,17,3038,Off Net Mobile Calling,Local call,on hook,1,class1,5000,recharge by SMAP or MML,class1,4
10170,e7898ee61e472f6d950137332708cb26,30,15.34615385,6740,952,PPS,8,2.02201E+13,6740,1410,61,2611,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,4
10171,ba96ad678dfbda130b7810b012f455aa,30,11.32142857,16090,6799,PPS,101,2.02201E+13,11090,8408,0,8247,On Net Mobile Calling,Local call,on hook,1,class1,2000,recharge by SMAP or MML,class1,1
10172,4a1fc5ee54fa380240d4e7ba21e2fb06,30,11.76,6050,0,PPS,334,2.02201E+13,5530,1436,21,1862,On Net Mobile Calling,Local call,on hook,1,class1,2500,recharge by SMAP or MML,class1,1
10173,55111632a9297f930b25161f967489da,30,10.72,5260,3215,PPS,105,2.02201E+13,5260,4002,46,4658,On Net Mobile Calling,Local call,on hook,3,class1,2700,recharge by SMAP or MML,class1,1
10174,b08ab1d0ad2d27b716930ff21ef6e53d,30,15.75,9880,0,PPS,171,2.02201E+13,7540,1797,3,2682,Off Net Mobile Calling,Local call,on hook,1,class1,2500,recharge by SMAP or MML,class1,4
10175,980ec892a8bbee325a10e688c7040ba0,30,13.88068182,6520,2034,PPS,15,2.02201E+13,6520,3179,114,4665,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,1
10176,bd7d4a5484ff61c0e6c2c0db646c4d1b,30,17.7037037,13785,511,PPS,3591,2.02201E+13,10145,2578,8,2738,On Net Mobile Calling,Local call,on hook,1,class5,100,recharge by SMAP or MML,class1,4
10177,65b791245adaeafc7d23fbb9d2f1ead1,30,13.97619048,5080,217,PPS,22,2.02201E+13,5080,1846,22,1586,On Net Mobile Calling,Local call,on hook,3,class1,3000,recharge by SMAP or MML,class1,1
10178,65c212b526b8de80ab9fe2c1f726f479,30,14.38198758,2685,2284,PPS,26,2.02201E+13,2685,2898,83,3278,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,4
10179,e8ff9dc9f2ff6fc7480033c9d1f64d45,30,15.76666667,11440,0,PPS,160,2.02201E+13,11440,1701,19,4348,Off Net Mobile Calling,Local call,on hook,1,class1,10000,recharge by SMAP or MML,class1,4
10180,6617fce7b3292aaebe80a172ce6a832d,30,8.933333333,10660,0,PPS,253,2.02201E+13,8160,2009,0,2575,Off Net Mobile Calling,Local call,on hook,1,class5,3000,recharge by SMAP or MML,class1,1
10181,742d464eb046247c69de89e85e18466d,30,12.46666667,10060,119,PPS,4,2.02201E+13,10060,1614,30,3646,Off Net Mobile Calling,Local call,on hook,1,class1,2500,recharge by SMAP or MML,class1,1
10182,92e5a2c2b294520c913006d60ef4d46a,30,14.6,9100,0,PPS,239,2.02201E+13,9100,1171,14,2664,Off Net Mobile Calling,Local call,on hook,1,class1,5000,recharge by SMAP or MML,class1,4
10183,43e6143c5f600e0ba7a9436a80d848e8,30,13.44,72815,0,PPS,51,2.02201E+13,70475,2036,3,2343,On Net Mobile Calling,Local call,on hook,1,class1,20000,recharge by SMAP or MML,class1,1
10184,e8bc3f2ed26ce9b6d3edf1377eb5129c,30,15.625,10440,3434,PPS,23,2.02201E+13,10440,3859,23,4347,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,4
10185,a022e73807716643e3d9c32d7ce3a44c,30,17.37931034,7420,0,PPS,202,2.02201E+13,6300,1238,17,2763,Off Net Mobile Calling,Local call,on hook,2,class1,3500,no frequent type,class1,4
10186,dbd38102bf7a26de77be55c1571958ab,30,11.86335404,5100,3329,PPS,176,2.02201E+13,2600,4369,1,4004,On Net Mobile Calling,Local call,on hook,2,class5,2600,recharge by SMAP or MML,class1,1
10187,4508969422841efe697e7ad95b48b4b7,30,9.464285714,7610,4020,PPS,1189,2.02201E+13,7610,4428,34,5392,On Net Mobile Calling,Local call,on hook,1,class5,2500,recharge by SMAP or MML,class1,1
